Text	Class
@BancodoBrasil entro na minha conta pelo computador e pede um recadastramento. Após inserir os dados, a pagina dá erro e não consigo acessar	-1
@BancodoBrasil a compra é realizada em Palmas. O cartão está comigo em SP e a impugnação é recusada https://t.co/Ty4b52NAzV	
@BancodoBrasil lhe cobra indevidamente no cartão de crédito e, ainda, lhe cobre juros sobre isso. Absurdo!	-1
I'm at @BancodoBrasil in Guarulhos, São Paulo w/ @marcodelico @macielnass @camivalgas https://t.co/fEwSZno6Tz	0
O @BancodoBrasil só me dá problema e ainda não me responde nas redes sociais. Aff	-1
Mais cedo 😏 (@ BB CENOP Operações - @bancodobrasil in Curitiba, PR) https://t.co/rAilbjX74K	0
@BancodoBrasil Quem faz cada segundo do seu ano inesquecível? Com a demora no atendimento e a má educação dos caixas, com certeza são vocês!	-1
@BancodoBrasil Impressionante o cartão chegou e veio com o meu nome errado. Ficaram com todos meus documentos e ainda erram. O que fazer????	-1
@melfrar @BancodoBrasil SIM!!! Acho que quiseram economizar em elenco mas ficou bem assustador	-1
@BancodoBrasil pq minha conta ta sem dinheiro?	0
@BancodoBrasil a garota eh a sua cara @clarissa_costaa	
@BancodoBrasil não estou movimentando a conta, mas pago o pacote de tarifas certinho. Para de mandar carta enchendo o meu saco 😅	-1
@BancodoBrasil oi BB qual o nome dessa garota	
O @BancodoBrasil é o pior banco do mundo. Só tem gente que quer te passae pra trás.	-1
@BancodoBrasil Sinceramente, meloso demais. Não gostei. 👎	-1
É muito fofo o comercial do @BancodoBrasil onde a filha vem passar as férias com o pai, ao som de 'Amor I love you'… https://t.co/Vuk8QtGXLu	1
@BancodoBrasil tem como eu fazer um cartão só de débito com fotinha?	0
@BancodoBrasil me ajuda	
Sem maturidade pra essa propaganda do @BancodoBrasil com a voz @nando_reis!!! ❤❤❤	-1
@BancodoBrasil tem previsão de arrumar o bug que corta a parte direita do app?	0
@BancodoBrasil lindo isso	
@lucasmzanella @BancodoBrasil Tecnicamente, Samsung Pay tbm.	
2017 já e só o @BancodoBrasil tem NFC no app?	1
@BancodoBrasil se superando e fiz um depósito de 70 reais e só cai 10 na conta, pode isso Arnaldo?	0
@BancodoBrasil Hoje compareci a uma agência do BB em Manaus no bairro da Compensa e fui muito mal atendimento, fica aqui a minha queixa!	-1
@BancodoBrasil há, outra coisa eu já tinha criado um conta poupança, por que achei que teria direito a cartão, o que fasso com essa conta ?	
@BancodoBrasil nossa muito obrigado mesmo pela ajudar, valeu.	
@BancodoBrasil não consigo acessar minha conta pelo app 😥	
@BancodoBrasil dia 30 vou receber minha 1• ordem de pagamento por vcs, vou poder retirar pelo app automaticamente? Pq estarei fora do país	
@CCBB_SP @BancodoBrasil  #ArvoredeLuzBB Muita Prosperidade em 2017!	
#arvoredeluzbb Queria dizer que tô apaixonado pelo @nubankbrasil 💜, perdão por te trair depois de tantos anos @BancodoBrasil 💚💛 #SouNu 🙄	
"@LuizPCarlos @BancodoBrasil-OAS-INVEPAR DÃO GOLPES EM FUNDOS DE PENSÃO... https://t.co/S15mhof4cB
https://t.co/KOAmioJQdQ"	
@BancodoBrasil Boa noite! Há previsão de novos concursos público do BB para o ano de 2017?	
@BancodoBrasil Não vimos o filme, mas contamos pra vocês: quem faz o ano inesquecível para 18 mil pessoas demitidas são vocês, seus lindos.	
@BancodoBrasil Pedi um cartão e ele foi entregue no endereço errado. E estou precisando de um cartão urgente...	
"@BancodoBrasil investe em mim, sei fazer choro falso e meu sonho é ser atriz, me leva pra fazer as propagandas do BB 
#arvoredeluzbb"	
@BancodoBrasil se o banco ainda fosse 100% publico eu confiaria mais nele	
O @BancodoBrasil  é tão zuado que pra fazer uma s operação tem que ter o app No Smarthphone, um PC e um caixa eletrônico ,ao mesmo tempo	
@BancodoBrasil agências de São Luís - MA sem papel para impressão nos caixas eletrônicos. Mesmo problema em várias agências a bastante tempo	
@BancodoBrasil pq não da para criar conta poupança pelo app?	
@BancodoBrasil pior Banco no Planeta! 😡	
@BancodoBrasil é serio mesmo que com uma hashtag o ceu fica iluminat??	
@BancodoBrasil isso é um absurdo há mais de 01 esse auto atendimento com problema de comunicação e nada é feito! https://t.co/BKy9JLXixY	
@BancodoBrasil mais um dia o autendimento do banco fora do ar no sh boulevard belem . https://t.co/OG4c7DkY0F	
@BancodoBrasil Tanto anúncio e pra avaliar um contrato de habitação leva mais de 90 dias	
@BancodoBrasil o que aconteceu para todos os meus acessos via Internet à minha conta serem bloqueados?	
@BancodoBrasil vcs tão bebendo muito toddynho	
@BancodoBrasil não sei se é por causa de 2016. Mas eu já comecei lendo 'Quem faz cagada' no seu ano inesquecível?	
Deus livre vcs de precisar usar o App ou site do @BancodoBrasil uma bosta	
I'm at @BancodoBrasil in João Pessoa, PB https://t.co/QRA8W5fv2p	
"@BancodoBrasil 
#arvoredeluzbb
Vou ensina vcs a roubar a cena com essa árvore. 
TRAZ ELA PRA DIADEMA!!"	
@BancodoBrasil  me ajuuuda, agendei um pagamento pra data errada pelo app, como procedo pra cancelar??	
"@BancodoBrasil -> Ganhe créditos grátis no celular apenas usando esse aplicativo: https://t.co/qz28nXNFE7

-> Codigo #UBER : 6JZT68WBUE"	
@sobornia @arianepradellx @BancodoBrasil ela é mais feia kkkkkkkkk	
@BancodoBrasil apontando para o céu #arvoredeluzbb acende mais forte!!!	
@BancodoBrasil infelizmente não foi resolvido o problema, todos os clientes reclamando https://t.co/liPhOabQ6Q	
"@BancodoBrasil VIDEO NOVO! TÁ MUITO LEGAL!
Assista clicando aqui: https://t.co/R1gIRYbcQv

#youtube #paporetofabiolima #videos #rael #music"	
@BancodoBrasil já mandei dm, vocês não me responderam	
@BancodoBrasil LIXO	
@BancodoBrasil a senha do meu aplicativo simplesmente bloqueou do nada (????)	
O Brasil pede pressão do Banco Central pra diminuir os juros do cartão de crédito do @BancodoBrasil mais eles continuam com o massacre.	
Tem mto câncer q mata o brasileiro,o + devastador são os juros do cartão d crédito do @BancodoBrasil .Tira a comida do prato do do  cidadão.	
@arianepradellx @BancodoBrasil nada veeeeee	
@BancodoBrasil @WesneyImai  parece sua amiga bonita Beatriz (esqueci o sobrenome)	
@BancodoBrasil EU NÃO ACREDITO QUE FIZERAM ISSO COMIGO	
@bancodobrasil  Faz 9 horas que fiz a porra da pergunta é nada de resposta	
? @BancodoBrasil vvai ter redução nas tarifas ou a publicidade será free rsrsrs	
@BancodoBrasil EU PENSEI QUE ERA VOCÊ @sobornia	
@BancodoBrasil aposto q ta pagando a energia com os duzentos reais q vcs me roubaram seus filho da puta	
@CCBB_SP @Picharillo77 @BancodoBrasil Ainda bem que Dilma e Lula não estão mais no governo né...se não ...levavam n… https://t.co/fk3kDa3rv8	
@BancodoBrasil esperei, esperei e vcs não me ligaram pra resolver o problema 😫	
@BancodoBrasil conta digital com apenas um doc sem custo é coisa que faça ??? Querem cobrar por uma coisa que o computador faz sozinho.	
no mesmo dia q ligo no @BancodoBrasil pra fazer reclamação e tá sem sistema, me ligam oferecendo crédito. parece piada de mau gosto	
Olha a Árvore de Luz que o diretor artístico Marcello Dantas criou para o @BancodoBrasil na Av. Paulista!… https://t.co/rCxsI5TXUw	
@BancoDoBrasil O senhor tá difícil hoje hen. Nem os caixas estão funcionando 😒	
@BancodoBrasil esperando minha resposta	
@BancodoBrasil Não consigo usar o aplicativo do celular, aparece o erro 999-837	
Hoje estive no @BancodoBrasil  Bahia, e funcionários fazendo abaixo assinado contra fechamento de agência que vive lotada. Absurdo fechar.	
@BancodoBrasil to nem ai	
@BancodoBrasil não tem app para poupança do Ouro Card ??	
@BancodoBrasil quem é servidor pensionista, aposentado etc do estado do Rio pode adiantar o 13 com vocês aí?  Dia que sim pfvrrrr	
@BancodoBrasil fiz uma Conta Fácil, desbloqueei o cartão mas o débito não funciona, tampouco falar com a central de atendimento! 😡	
@BancodoBrasil - E os empregados do BB, e os empregado do BB, como vão? - Estão é doidos da vida com o fechamento das agências.	
@BancodoBrasil oi, vc sabe até que dia vai esse mês?	
@BancodoBrasil Engraçado que tem grana pra publicidade mas fechará mais de 400 agências em 2017, o que tornará o atendimento pior ainda.	
@quagliato @BancodoBrasil deve ser pra não te deixar triste com o saldo da conta tão perto do Natal	
"Alô @BancodoBrasil não tô conseguindo acessar minha conta pelo cel ..
Tá dando esse erro (imagem), isso aconteceu d… https://t.co/9aZxsYOaKv"	
@BancodoBrasil por falar em segundos eternos, qual a dificuldade em abrir uma conta poupança? Agendamento para depois de 17/01? Complicado.	
@bancodobrasil não vai me responder mesmo né?	
@BancodoBrasil Abri a DM	
@BancodoBrasil  eu não quero fazer propaganda de graça. #óazideia #baixeosjuros	
@BancodoBrasil depois que abre a conta pelo aplicativo, quantos dias exatos demoram pra chegar o cartão na minha residência? 😒	
Vai tomar no cu, vocês são um lixo @BancodoBrasil	
PQP, restituição IR dia 15 passado, nada de credito, na receita manda procurar o @BancodoBrasil , no BB manda procurar a @ReceitaFederal	
@Estadao @o_antagonista @MPF_PGR @MBLivre @VemPraRua_br @BancodoBrasil PODE SER UM TIRO NO PÉ DOS BANCOS PODEMOS SA… https://t.co/EKSEBIQ9rU	
@BancodoBrasil Galera, podem me responder por favor?	
@BancodoBrasil por favor, quando abro a conta fácil só me dá a opção de criar a senha de 6 dig. Mas para acessar pede a de 8. Como fazer?	
Mal abri uma conta no @BancodoBrasil e já to achando ele o pior banco de todos.	
@BancodoBrasil obrigado.	
@haihaioficial @BancodoBrasil é sem condição!!!! Deus me livre	
@BancodoBrasil posso baixa o aplicativo do banco do Brasil pra olha o meu. Benefício do tributo escola da minha filha	
"@BancodoBrasil moço.... Me dá dinheiro pra mim Ajudar as meninas da Fifth Harmony?
#DemiSave5HSafeHouse #BrazilHatesSyco"	
@BancodoBrasil alô ajuda aqui	
@BancodoBrasil venho a que pedir se tenho alguma chance de vocês me derem um patrocínio de uma chuteira tô precisando🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻	
"@BancodoBrasil como faço a troca de cédulas que já saiu de uso?
Tipo cruzeiros"	
@BancodoBrasil boa tarde, como faço para fazer troca de cédulas que não está mais em uso? Tipo cruzeiros.	
@BancodoBrasil banco lixo só poderia ser do Brasil mesmo essa merda!!!!	
@BancodoBrasil façam um favor de encerrar essa merda de conta, já que o cartão foi entregue a outra pessoa e vcs estão cagando pra isso	
@BancodoBrasil quando que meu cartão de crédito vai chegar?	
@BancodoBrasil o aplicativo bb está dando mt problema, me ajuda prfv	
Ei, @BancodoBrasil! Sabe me dizer o que tá acontecendo com o app que não faz login?	
20 anos cliente @BancodoBrasil Hoje decidi não ser mais. Alguém indica um banco bom? Mas BOM mesmo? (sei que é difícil)	
@BancodoBrasil já contribui sim... paguei juros a dar com os pés pra vocês este ano.	
atendimento do @BancodoBrasil por telefone é de uma lentidão insuportável	
@BancodoBrasil já informei os dados por lá	
@BancodoBrasil o internet banking volta ainda hoje? vi várias pessoas com problema para acessar a conta e eu sou uma delas.	
"@eduschnaider76 @BancodoBrasil 
Enfie o tal do dedo digital no rabo"	
@BancodoBrasil posso sacar dinheiro na argentina com cartao do banco internacional?	
@BancodoBrasil e a segurança acha que o trabalho dela é perrecar o próximo.	
@BancodoBrasil melhora a unidade belem, rua Herval, tem gente que saiu pra almoçar e voltou e ainda não foi chamado no caixa.	
@BancodoBrasil muito obrigado <3	
@BancodoBrasil o app de vocês está fora do ar?	
@BancodoBrasil Boa tarde! Gostaria de uma informação, como faço para pedir estágio no banco? Desde já agradeço.	
Estamos juntos parceiro :) @BancodoBrasil #arvoredeluzbb	
@BancodoBrasil pessoal o que está acontecendo? Estamos sem acesso ao BB na internet e no celular.	
@BancodoBrasil banco, no período de um ano no OUROCAP eu já posso resgatar o valor?	
@PessoaFabiana @BancodoBrasil isso. Ou que ta com problema com a conexão, mas a internet ta boa	
@BancodoBrasil o aplicativo está fora do ar? O meu só carrega depois de muito tempo e não está funcionando direito. Nem o site!	
@BancodoBrasil lixo de atendimento telefônico! Fiquei 30 minutos aguardando um atendente pra tratar sobre cartão de crédito!	
@BancodoBrasil Algum problema nos servidores? Site e aplicativo via Android sem acesso ... Erro para logar	
@andrezastefani @BancodoBrasil consegui acessar pelo site, deve estar normalizando...	
@PessoaFabiana @BancodoBrasil manterei o otimismo e tentarei mentalizar que foi só um problema técnico. (risos nervosos)	
@BancodoBrasil acesso a conta via App e computador estão off? Não acessa de forma alguma	
@BancodoBrasil e esse aplicativo q n funciona ):	
@BancodoBrasil bb, não consigo logar na minha conta nem no site de vocês e nem no meu aplicativo pra android! O que pode ser? =(	
@BancodoBrasil Não estou conseguindo acessar minha conta nem no aplicativo, nem no site. Algum problema nos servidores de vcs?	
"@PessoaFabiana me sinto menos sozinha agora, obrigada! ahaha
Mas ainda tô bem #$$¨@ e quero saber pra que agência ir, viu @BancodoBrasil?"	
@leticiacalian @BancodoBrasil porra , odeio esse banco. Já fiquei 1hr e 30 minutos com o Noah no colo na fila cara	
Fiquei exatas 2 horas na fila do @BancodoBrasil . Não existe isso!!!!!!!!	
@andrezastefani @BancodoBrasil será que o site e o app foram hackeados?e como fica quem colocou senha tentando acessar?	
@andrezastefani @BancodoBrasil outras pessoas também estão alegando dificuldades de acessar ao site e o app...	
I'm at @BancodoBrasil in Brasília, DF https://t.co/alkevBalrO	
@PessoaFabiana @BancodoBrasil bem nessas.	
@lucianodantas @BancodoBrasil tb estou sem conseguir acessar o app e o site...	
@iaasmim @BancodoBrasil eu tb nao consigo.. o app e o site.. dizem que a sessão expirou	
@bancodobrasil tô com problema pra acessar minha conta na internet, tava no meio de uma transação caiu e não entra mais, algum problema?	
@andrezastefani @BancodoBrasil Tambem estou com problemas para acessar o app e o site. Diz que 'sessao expirou'	
@BancodoBrasil olá! preciso saber qual routing number e swift code para receber uma transferência internacional. como faço?	
@BancodoBrasil O site e o app estão com problemas? Fica dizendo 'sessão expirou' ao tentar realizar login...	
Que bom! Recebi 0 cartinhas do @BancodoBrasil avisando que minha agência fecharia. 0 avisos. 0 ligações. Agora no app: 'agência inválida'	
O app ta com problema? N consigo abrir o meu!! So fica carregando @BancodoBrasil	
@BancodoBrasil ô, disseram que minha agência vai fechar. Pra onde vão mandar minha conta, hein?	
Esse app do @BancodoBrasil tá um cocô hoje.	
@BancodoBrasil a agência ainda não recebeu nenhum calendário.	
O site do @BancodoBrasil tá com problemas mesmo ou já foi Temer golpista que derrubou o serviço?	
@BancodoBrasil Bateram panela? #VãoFicarSemEmprego	
Aplicativo do @BancodoBrasil tá mais lerdo do que lesma com cãibra.. :(	
@BancodoBrasil Para que 2017, seja de muita luz para iluminar o caminho  de todos em suas conquistas.	
@BancodoBrasil minha AG 1763-9 CC19671-1 vejam estão cobrando 11,20 mensal  d rendimento receber trimestralmente,me ajudem	
n se ilude pq te chamo de bb, só estou promovendo o @BancodoBrasil	
@BancodoBrasil como faço pra liberar um cartão de crédito? já sou correntista mas não recebi senha desse novo cartão	
@BancodoBrasil @GooglePlay  obrigado	
Achonsempre uma perda de tempo absurda ter que ir ao banco!! Mas fazer o que se o @BancodoBrasil é tão ruim!!	
@BancodoBrasil banco lixo, desconfortável	
@BancodoBrasil não tô conseguindo sacar meu dinheiro 😑	
"@itau @Bradesco @BancodoBrasil @santander_br GENTE AJUDA NÓIZ FAZER UMA VAQUINHA PRA QUEBRAR O CONTRATO DE 5H COM A @syco ?
#BrazilHatesSyco"	
E aqui estamos nós de novo... Centésima visita em 3 meses sem respostas... @bancodobrasil	
odeio o aplicativo do @BancodoBrasil pq só trava piores app inovem	
@BancodoBrasil obrigada!!!!	
@BancodoBrasil Vcs aceitam doc para uma conta poupanca de vcs? Tipo transferir via doc do meu banco para uma poupanca BB? Obrigado	
@BancodoBrasil vlw por não responder	
@BancodoBrasil twitando com nosso dinheiro, vai trabalhar	
@BancodoBrasil não consigo entrar no internet banking via celular. Algum problema?	
@BancodoBrasil privatização de banco público já.	
@BancodoBrasil façam um aplicativo para pagamento com celular, sem precisar usar o cartão de plástico, para pagamento, evita custo d correio	
I'm at @BancodoBrasil in Brasília, DF https://t.co/qtBzgvHXHS	
@BancodoBrasil prezados, alguma novidade sobre o questionamento? Verifico que o problema vem ocorrendo c vários Tribunais.	
@BancodoBrasil bom dia meu bb, te amo meu bb	
@BancodoBrasil odeio vcs, me roubaram 200 falando q er juros, o co de vcs, ridiculos, filhos da puta	
"Vergonha essa agencia Mangabeira!
Mais de horas pra ser atendido pelo caixa!
Falta de respeito!
@BancodoBrasil"	
Boa ação do dia. (at @BancodoBrasil in Ponta Grossa, PR w/ @dalvaecave @luuhp_) https://t.co/lYbU49HLKL https://t.co/GKPssvBSou	
@BancodoBrasil enviei DM e nada de resposta	
"Agencia Mangabeira totalmente desorganizada e falta de funcionários pra colocar ordem nas fichas de controle dos caixas!
@BancodoBrasil"	
@BancodoBrasil O app do bb pra ios ta fora do ar???	
@BancodoBrasil to tentando cancelar um cartão de crédito mas não consigo pelo atendimento telefônico. ajudem-me, please.	
I'm at @BancodoBrasil in Goiânia, GO https://t.co/SjdUgITVk8	
I'm at @BancodoBrasil in Capão da Canoa, RS https://t.co/0Qchn1hpA1	
Nunca imaginei que um dia ia ter q falar q o @BancodoBrasil tá bem melhor q o @itau, desde de ontem o app não funciona!	
@BancodoBrasil estou extremamente chateada com vocês, pois fui ao banco solicitar uma conta portabilidade e CC sem taxa e foi negado.	
@BancodoBrasil queria passar só para dar um oi	
@BancodoBrasil vc 31245-6 caiu meus proventos e vcs aprisionaram um certo valor automaticamente, sem especificar o que seria ou avisar.	
@BancodoBrasil Que propaganda enganosa esse BB sou correntistas desse banco os pacotes serviço altíssimos e a taxa de cheque especial 1 RBO	
@dandanslv @nubankbrasil @itau @santander_br @Caixa @BancodoBrasil @Bradesco sim, mais um pra sambar em cima.	
@BancodoBrasil quê que a gente faz hein?	
@Kenjitos @nubankbrasil @itau @santander_br @Caixa @BancodoBrasil @Bradesco @meudigio ai, realmente esqueci desse banco. Mais um pra pisar.	
@BancodoBrasil instalei o app, fiz os procedimentos, veio o email, mas deu um erro e não prosseguiu... tento de novo e não vai... contafácil	
@whatheleo @nubankbrasil @itau @santander_br @Caixa @BancodoBrasil faltou o @Bradesco	
@whatheleo @nubankbrasil @itau @santander_br @Caixa @BancodoBrasil faltou o @Bradesco que ainda tentou com o bb cri… https://t.co/132u0Q8JW9	
@BancodoBrasil ja dancei dentro do banco #arvoredeluzbb 😉😛passa no meu canal mateusinho2006	
@BancodoBrasil atendimento sofrível. Tem gente aguardando desde 10h prs ser atendido na agência de bangu	
@BancodoBrasil Parem de cobrar juros abusivos nos cartões é que é!!!!	
"e o @nubankbrasil continua 
pra pisar nas inimigas @itau @santander_br @Caixa @BancodoBrasil https://t.co/NOrF5wa1my"	
@BancodoBrasil oi eu tenho saldo e meu cartão não ta passando	
@BancodoBrasil  vou sentar lá na frente do trabalho de vcs e gritar aháaaa se fodeu otário	
@BancodoBrasil tomara que todos vcs que me atenderam que nem a sua bunda sejam demitidos com as mudanças que vem vindo ai	
@BancodoBrasil entao eu fiz uma conta facil e ate agora nada do cartao, nao aparece meu nome no  app, qq eu faço?	
@BancodoBrasil Obrigada, vou ver agora!	
I'm at @BancodoBrasil in Brasília, DF https://t.co/2VpoMxDIax	
@BancodoBrasil Sou astrônomo amador, não curto desperdício nem poluição luminosa.	
@BancodoBrasil árvore de luz? Então banquem a árvore da lagoa no ano que vem, ein que tal?	
@BancodoBrasil  ok tem contato para qe eu posso  ligar para vcs	
@bancodobrasil bom dia meu bb, gostaria de saber como procedo para autorizar débito automático da minha conta para a conta de um amigo meu?	
@BancodoBrasil ei macho o que é kibar e salkatear????	
@BancodoBrasil a agencia onde tenho conta vai fechar hahaha VÃO SE FODER	
@BancodoBrasil eu não estava em casa pra receber meu cartão e ele voltou pra vocês, como faço pra pedir outro?	
@BancodoBrasil oi miga pra 2017 vamos melhorar esse atendimento ai https://t.co/qgZ5nkaUkR	
@bancodobrasil se vc me respoder eu agradeço!	
Ei @BancodoBrasil vi que tem pouco dinheiro na minha conta queria saber se ta tudo bem !!!	
@BancodoBrasil eu preciso ir até minha agência para aumentar o limite do cartão de crédito?	
@BancodoBrasil Sim, dps o funcionário da ag. disse 'tentamos fazer funcionar também e não conseguimos' e o atendimento mandou fazer de novo	
@BancodoBrasil vocês precisam me seguir de volta pra eu conseguir enviar DM	
Se pra todas as operações eu preciso de um 'código de autorização BB Code do seu celular',pq raios o internet banking existe @BancodoBrasil?	
@BancodoBrasil do banco santander. Consta em meu extrato dois pgtos dia 14/12 e 15/12	
@BancodoBrasil Boa tarde! Enviei DM. Obrigada	
@BancodoBrasil está faltando dinheiro nos caixas das agencias de Picos no Piauí e m outras cidades. Qual é o problema com vocês?	
@BancodoBrasil use a hastag #lulanacadeia e tenha um natal feliz	
me arranja um emprego de jovem aprendiz aí por favor nunca pedi nada pra vcs @BancodoBrasil	
@BancodoBrasil estavam alegando que não tinha sistema mas no banco de Ribeirão Pires tinha 😒	
@BancodoBrasil vai tomar no seu cu, fui ontem na agência de Rio Grande da Serra tentar abrir uma conta as 15:00 e não consegui	
@BancodoBrasil Já passei meus dados, fico aguardando o seu retorno ok. 😉	
Eu era tão feliz com a minha conta no @BancodoBrasil sem cartão de crédito, sem encheção de saco, sempre com dinheiro no caixa eletrônico...	
@filipe_015 @BancodoBrasil se for realmente, é um deboche.	
@laaisec @BancodoBrasil hahahahahaha mas não teve como correr dos problemas que eu tinha que resolver na caixa	
@tavsdani a prefeitura fez convênio com a caixa, não aguentei um mês de tantos problemas. voltei pro melhor: @BancodoBrasil	
@BancodoBrasil Vcs compram moedas da olimpeadas Rio 2016?	
Oi BB, tem DM! @BancodoBrasil	
@BancodoBrasil obrigada! Eu consigo fazer essa alteração pelo aplicativo?	
Quando tira senha com cartão não registra no sistema  @BancodoBrasil  #ag.iraja é uma vergonha. https://t.co/KTg3yH1qda	
@BancodoBrasil A agência de Pirapora/MG está um lixo.	
@BancodoBrasil Estive na agência e consegui resolver. Muito obrigado!	
@BancodoBrasil qual é a hastag para avisar que AS AGÊNCIAS DO BB PARECEM UMA SUCURSAL DO INFERNO DE TAO DESORGANIZADAS?	
@BancodoBrasil DM enviada!	
@BancodoBrasil meu banco fav	
@BancodoBrasil eu prefiro essa hashtag #nãodeixemcidadessemagencia	
@BancodoBrasil  para atualizar o app no celular tenho que desinstalar e baixar novamente?	
@BancodoBrasil Ok. Obrigado.	
@BancodoBrasil vou ser a melhor bancária que vocês vão ter	
@BancodoBrasil ou bom dia!! quando eu crescer vou trabalhar ai, me aguardem beijo	
@BancodoBrasil cade meu cartão bb hm?	
@BancodoBrasil aos funcionários do Banco doBrasil,especialmente Irene,Tais,Zeca REBECA,obrigada p carinho, Feliz Natal e q 2017de mtas 😀🙏🙏🙏🎄	
I'm at @BancodoBrasil in Goiânia, GO https://t.co/zWl2Tv2iyN	
@BancodoBrasil Poderia Tirar Minha ultima Duvida no DM ?	
@BancodoBrasil Obrigado	
@BancodoBrasil Obrigado	
quero meu cartaaaaaaao @BancodoBrasil	
Alô @BancodoBrasil, devolve meus 57 reais aí, na moral	
@BancodoBrasil mores desblock meu celular pra mexer na conta ai pfvr nunca te pedi nada kd o sms que nao chega	
@BancodoBrasil Bom dia, uma duvida... O cartão da conta facil demora quantos dias para chegar? O meu ainda não chegou	
@BancodoBrasil Minha conta foi encerrada automaticamente por inatividade.Quero saber se posso ativar dinovo ou so abrindo outra conta.	
@BancodoBrasil Quero fazer uma reclamção	
@BancodoBrasil eu perdi minha senha para acessar a Internet. Fui tentar e bloqueoou. Oq eu faço ?	
@gabriel_passini chupa @BancodoBrasil	
@BancodoBrasil Eu consigo sacar dinheiro no caixa eletronico?	
@BancodoBrasil Amigos, recebi um SMS dizendo que a minha conta facil esta bloqueada para creditos no mes atual. Oq isso significa?	
I'm at @BancodoBrasil in João Pessoa, PB https://t.co/C4ZCtVe5av	
#arvoredeluzbb @BancodoBrasil  me chama de árvore de luz e ilumina minha vida com dinheiro pq eu sou pobre	
Meu sonho parar de ir trinta vezes ao @BancodoBrasil por semana pra resolver problemas	
@BancodoBrasil tenho 14 anos posso ter cartão de débito	
I'm at @BancodoBrasil in Goiânia, GO https://t.co/lvlJwXozGM	
De fato o @BancodoBrasil  tem o pior sistema de internet banking que existe, vc libera o computador, mas não consegue fazer nada.	
FALE CONOSCO DO @BancodoBrasil É UMA PIADA	
MOFANDO AGUARDANDO RESPOSTA DE TWEET E DM DO @BancodoBrasil	
@BancodoBrasil só eu que não sabia que usando uma # o céu fica mas iluminado ?	
@BancodoBrasil quero ter é minha conta iluminada...coloca pelo menos 100.000	
@BancodoBrasil  a cada ano. Poderosos, reúnem foguetes e matam aves em seus ninhos. Torturam animais em geral, com o poder de festejar.	
@BancodoBrasil cadêas convocações dos concursados de 2015 -1 hein ? não adiante ficar com # bonitinha ! descaso com os concursados é feio	
@BancodoBrasil me ajude urgente não recebi o cartão dá conta mais no rastreio diz que foi entregue mais não a mim	
E sacar dinheiro com o caixa fechado @BancodoBrasil, já tá saindo pelo app do celular também dinheiro?	
Essa fórmula de estimular o pagamento d contas online fechando caixa eletrônico não resolve muito não. Nem td mundo consegue @BancodoBrasil	
Agora além disso algumas agências do @BancodoBrasil não funcionam depois das 18 e nem fds. Ou seja pagar conta e sacar dinheiro foda-se.	
Uma agência do @BancodoBrasil onde é concentração de idosos que tem mais dificuldade para transações e 1 caixa com saque. Atrasa todo mundo.	
@BancodoBrasil Aos domingos, as 2 ag. da R. Oratório e a da Vieira de Carvalho em Sto André ficam fechadas ou c/ terminais desligados.	
@BancodoBrasil 2. voltando os caixas teremos mais emprego, e disso o Brasil precisa muito. o Globo terrestre é meu, então eu criei-os. ESTE	
Pra se ter uma idéia da inutilidade da agência Siqueira Campos do @BancodoBrasil eu ia sacar dinheiro pra pagar o ônibus, perdi dois onibus.	
Eu não sei pra que o @BancodoBrasil tem uma agência onde só 1 caixa eletrônico funciona pra saque, o outro não tem papel. Mais fácil fechar.	
1.  @BancodoBrasil senhores voces precisam melhorar muito ainda o atendimento ao cliente. Voltando como era antigamente com os caixas,	
@BancodoBrasil  Sua conta digital é um lixo igual todos os serviços #arvoredeluzbb #arvoredeluzdecuérola	
@thiagocnl @BancodoBrasil vou sim Flávia obg pela dica	
Em 2017 o @BancodoBrasil me responde. Quem sabe o meu cartão de débito chegue. Quem sabe até eles me enviem um código de rastreio correto né	
I'm at @BancodoBrasil in João Pessoa, PB https://t.co/LlIRz4eUh0	
@BancodoBrasil Energia elétrica q PAGO é carésima.Esse Banco faz nada p/mim?Ou faz e nem sei?Vá ajudar a seca do Nordeste,Hospital s/leitos	
Eu só queria entender porque o @BancodoBrasil tirou os Relacionamentos do aplicativo??? Como alguém tira algo assim q era tão útil show etc?	
@BancodoBrasil que mensagem bonitinha....nem parece que os bancos ajudaram a ferrar a vida dos brasileiros nesse ano.	
I'm at BB CENOP Operações - @bancodobrasil in Curitiba, PR https://t.co/NwtazcUMWb	
Algum atendente on pra me tirar uma dúvida? @BancodoBrasil	
@BancodoBrasil 'o céu está mais iluminati' era essa a msg subliminar?	
@BancodoBrasil Não tem é #Luznofimdotunel para o servidor do #BB neste #governotemeroso	
@ellisroberta @BancodoBrasil conselho de vdd vai ma agência	
@BancodoBrasil Abri a conta pelo APP. 😔	
@BancodoBrasil bom dia!! Pra abrir a poupança consignada com a poupex só por uma agencia ou pelo app tem como??	
@BancodoBrasil Aguardando resposta por DM	
@BancodoBrasil Henrique Meireles, Léo Pinheiro da OAS, Ademir Bendine, cumplices de estelionato aos fundos de pensão https://t.co/2jaKrU7DZy	
"@BancodoBrasil Envolvimento Bco. Central no golpe aos fundos de pensão anunciados ha anos 
https://t.co/NMbMSYeSvd https://t.co/DQL6rs0hLa"	
